messageId,sessionId,deviceId,payload
37,ba4ff2d3-da43-456f-8267-89a69f7d66f9,f69b9320-85e4-4046-a02e-159fc4bf1fc2,"[{'name': 'accelerometer', 'time': 1696861787978078500, 'values': {'z': 0.052550855970382684, 'y': -0.011314736349135636, 'x': -0.013362581390189006}}, {'name': 'accelerometer', 'time': 1696861787988036400, 'values': {'z': 0.06571954962313174, 'y': 0.00035831191837787623, 'x': -0.014908285595383495}}, {'name': 'accelerometer', 'time': 1696861787997995300, 'values': {'z': 0.09175590815544128, 'y': 0.010270013069175183, 'x': -0.007782114376733079}}, {'name': 'accelerometer', 'time': 1696861788007954400, 'values': {'z': 0.04492284530997276, 'y': 0.009760602242313324, 'x': -0.003534622133243829}}, {'name': 'accelerometer', 'time': 1696861788017913300, 'values': {'z': 0.047022447937726974, 'y': 0.0009667992055416107, 'x': 0.0006678801910486072}}, {'name': 'accelerometer', 'time': 1696861788027872300, 'values': {'z': 0.08876958582103252, 'y': 0.01370404263846576, 'x': 0.010881961821904405}}, {'name': 'accelerometer', 'time': 1696861788037831400, 'values': {'z': 0.051957566252350804, 'y': 0.0023882833760231733, 'x': -0.0029228286441415545}}, {'name': 'accelerometer', 'time': 1696861788047790300, 'values': {'z': 0.04073708405792713, 'y': 0.0003912643399089575, 'x': -0.0008749927362427115}}, {'name': 'accelerometer', 'time': 1696861788057749200, 'values': {'z': 0.07380699448883533, 'y': -0.0014228358773514629, 'x': 0.0030730599029455334}}, {'name': 'accelerometer', 'time': 1696861788067708200, 'values': {'z': 0.07140987021923065, 'y': 0.011965199614502488, 'x': 0.0008533288937062025}}, {'name': 'accelerometer', 'time': 1696861788077667300, 'values': {'z': 0.04252981269359588, 'y': -0.004505860051885247, 'x': -0.01035140774231404}}, {'name': 'accelerometer', 'time': 1696861788087626500, 'values': {'z': 0.03131108406484127, 'y': -0.012853088364936411, 'x': -0.005822915733512491}}, {'name': 'accelerometer', 'time': 1696861788097585400, 'values': {'z': 0.0573562104254961, 'y': -0.011306224249117076, 'x': 0.011618760797008871}}, {'name': 'accelerometer', 'time': 1696861788107544300, 'values': {'z': 0.07097907758653163, 'y': -0.019015885310992596, 'x': 0.005361189106432721}}, {'name': 'accelerometer', 'time': 1696861788117503500, 'values': {'z': 0.03596504735052585, 'y': -0.010272131961025298, 'x': 0.002508037298172712}}, {'name': 'accelerometer', 'time': 1696861788127462400, 'values': {'z': 0.06050502984523773, 'y': 0.0054767509106546635, 'x': -0.007427072127675637}}, {'name': 'accelerometer', 'time': 1696861788137421300, 'values': {'z': 0.08909516451358794, 'y': 0.00048825844097882506, 'x': 0.010548455551220104}}, {'name': 'accelerometer', 'time': 1696861788147380500, 'values': {'z': 0.06620002661645412, 'y': 0.024103819567151366, 'x': -0.01111483899601735}}, {'name': 'accelerometer', 'time': 1696861788157339400, 'values': {'z': 0.04614449605941772, 'y': 0.02249558065291494, 'x': -0.009946178809134289}}, {'name': 'accelerometer', 'time': 1696861788167298300, 'values': {'z': 0.04808160160183906, 'y': 0.01869841685965657, 'x': -0.011816091733705252}}, {'name': 'accelerometer', 'time': 1696861788177257200, 'values': {'z': 0.07724807485342025, 'y': 0.005271656792610884, 'x': -0.004643222695961595}}, {'name': 'accelerometer', 'time': 1696861788187215400, 'values': {'z': 0.045216859820485115, 'y': 0.018087481887079773, 'x': 0.0025137181202881036}}, {'name': 'accelerometer', 'time': 1696861788197174300, 'values': {'z': 0.03967383874058723, 'y': -0.005529686674289405, 'x': 0.00037248657420277593}}, {'name': 'accelerometer', 'time': 1696861788207133200, 'values': {'z': 0.09039280310869216, 'y': 0.0008265504846349358, 'x': -0.002313893832406029}}, {'name': 'accelerometer', 'time': 1696861788217091800, 'values': {'z': 0.053122518378496165, 'y': -0.0049978082872927185, 'x': -0.001946658822055906}}, {'name': 'accelerometer', 'time': 1696861788227050800, 'values': {'z': 0.034112697482109065, 'y': -0.012661876641772686, 'x': -0.00980388426161371}}, {'name': 'accelerometer', 'time': 1696861788237009700, 'values': {'z': 0.06359013637900351, 'y': -0.013402283212915062, 'x': -0.008410502807609736}}, {'name': 'accelerometer', 'time': 1696861788246968800, 'values': {'z': 0.06493629029095173, 'y': 0.005808832409232854, 'x': -0.008965168415149674}}, {'name': 'accelerometer', 'time': 1696861788256927700, 'values': {'z': 0.06792845784425736, 'y': -0.012417619557119905, 'x': -0.003908515213243663}}, {'name': 'accelerometer', 'time': 1696861788266886700, 'values': {'z': 0.056555999958515166, 'y': 0.0001635565312579274, 'x': 0.01463561526699923}}, {'name': 'accelerometer', 'time': 1696861788276845600, 'values': {'z': 0.05476151775717735, 'y': 0.007781082330271601, 'x': 0.005310189571557566}}, {'name': 'accelerometer', 'time': 1696861788286804700, 'values': {'z': 0.0830453629553318, 'y': 0.007768551642261445, 'x': -0.01111850139098242}}, {'name': 'accelerometer', 'time': 1696861788296763600, 'values': {'z': 0.06628536681234837, 'y': -0.005237389196828007, 'x': 0.0005371847497764974}}, {'name': 'accelerometer', 'time': 1696861788306722800, 'values': {'z': 0.05580605837404728, 'y': 0.0030772885534912347, 'x': -0.005493829909618944}}, {'name': 'accelerometer', 'time': 1696861788316682000, 'values': {'z': 0.07884615769982338, 'y': 0.00917155030798167, 'x': -0.009983971802564337}}, {'name': 'accelerometer', 'time': 1696861788326641000, 'values': {'z': 0.05429857642054557, 'y': -0.004397650437057018, 'x': -0.00536675119753927}}, {'name': 'accelerometer', 'time': 1696861788336599800, 'values': {'z': 0.04441957196295261, 'y': -0.016143763940781354, 'x': 0.006441449490655214}}, {'name': 'accelerometer', 'time': 1696861788346558700, 'values': {'z': 0.043073418051004404, 'y': -0.004486790025234222, 'x': 0.009422501994902268}}, {'name': 'accelerometer', 'time': 1696861788356518000, 'values': {'z': 0.057741994872689245, 'y': -0.009534428803622721, 'x': -0.0032669476403854787}}, {'name': 'accelerometer', 'time': 1696861788366476800, 'values': {'z': 0.048768999344110484, 'y': -0.007439904209785163, 'x': 0.00709362978907302}}, {'name': 'accelerometer', 'time': 1696861788376435700, 'values': {'z': 0.056850014469027516, 'y': -0.009286299261450767, 'x': -0.0019480927273165434}}, {'name': 'accelerometer', 'time': 1696861788386394600, 'values': {'z': 0.05220657257735729, 'y': 0.001969071583263576, 'x': -0.009052983695920556}}, {'name': 'accelerometer', 'time': 1696861788396353800, 'values': {'z': 0.007989245188236236, 'y': 0.048201574719697236, 'x': 0.04184351092986762}}, {'name': 'accelerometer', 'time': 1696861788406312700, 'values': {'z': 0.033223639687895774, 'y': 0.02504822427779436, 'x': -0.004864738225843757}}, {'name': 'accelerometer', 'time': 1696861788416271600, 'values': {'z': 0.20300562133193015, 'y': 0.03571315494868904, 'x': -0.05495822763936594}}, {'name': 'accelerometer', 'time': 1696861788426230800, 'values': {'z': -0.04763385783433914, 'y': 0.325404870358482, 'x': 0.08377739442377351}}, {'name': 'accelerometer', 'time': 1696861788436189700, 'values': {'z': 0.06873977422714234, 'y': 0.8255573819443583, 'x': 0.6117663818996399}}, {'name': 'accelerometer', 'time': 1696861788446147600, 'values': {'z': -0.07332242584228515, 'y': 1.253304655598104, 'x': 1.3305458623193203}}, {'name': 'accelerometer', 'time': 1696861788456106800, 'values': {'z': -0.0473000958353281, 'y': 1.4704717810124157, 'x': 1.3754087941356004}}, {'name': 'accelerometer', 'time': 1696861788466065700, 'values': {'z': 0.026125790381431577, 'y': 1.641317300234735, 'x': 1.4861622482277452}}, {'name': 'accelerometer', 'time': 1696861788476024800, 'values': {'z': -0.08552665837705135, 'y': 1.5054970632947982, 'x': 1.265273910333216}}, {'name': 'accelerometer', 'time': 1696861788485983700, 'values': {'z': -0.08182371220588684, 'y': 0.9837162919424474, 'x': 0.7973444100253283}}, {'name': 'accelerometer', 'time': 1696861788495943000, 'values': {'z': -0.13528759136795998, 'y': 0.32002277546133845, 'x': 0.24234916867222636}}, {'name': 'accelerometer', 'time': 1696861788505901800, 'values': {'z': -0.06370587171316147, 'y': -0.10160053541939705, 'x': -0.03830291571356356}}, {'name': 'accelerometer', 'time': 1696861788515860700, 'values': {'z': 0.22889058869481085, 'y': -0.01964117760248482, 'x': -0.0016706731585785747}}, {'name': 'accelerometer', 'time': 1696861788525820000, 'values': {'z': 0.42632104024291034, 'y': 0.32809842029139397, 'x': 0.12014905894696712}}, {'name': 'accelerometer', 'time': 1696861788535778800, 'values': {'z': 0.3038713031381369, 'y': 0.5431880818445235, 'x': 0.15944164328500626}}, {'name': 'accelerometer', 'time': 1696861788545737700, 'values': {'z': 0.04975274968445301, 'y': 0.4112096880897879, 'x': -0.09766951611340045}}, {'name': 'accelerometer', 'time': 1696861788555696600, 'values': {'z': 0.02231412313878536, 'y': 0.17651896174885331, 'x': -0.46414486720263953}}, {'name': 'accelerometer', 'time': 1696861788565655800, 'values': {'z': 0.06518938826918602, 'y': 0.050035000691935415, 'x': -0.7301300187345594}}, {'name': 'accelerometer', 'time': 1696861788575614700, 'values': {'z': 0.08913023582696915, 'y': -0.26760361957922574, 'x': -1.0181727613609284}}, {'name': 'accelerometer', 'time': 1696861788585573600, 'values': {'z': 0.24436229859292505, 'y': -0.5221663731364533, 'x': -1.1877967028990388}}, {'name': 'accelerometer', 'time': 1696861788595532500, 'values': {'z': 0.35516251443624497, 'y': -0.6654699150364846, 'x': -1.3303823423206806}}, {'name': 'accelerometer', 'time': 1696861788605492000, 'values': {'z': -0.2324707852691412, 'y': -0.6782851921416818, 'x': -1.4086493849582968}}, {'name': 'accelerometer', 'time': 1696861788615451000, 'values': {'z': -0.16619652437269686, 'y': -0.5055427532568574, 'x': -1.226824937212467}}, {'name': 'accelerometer', 'time': 1696861788625409800, 'values': {'z': 0.2070639568120241, 'y': -0.27994086737651375, 'x': -0.8591133953917771}}, {'name': 'accelerometer', 'time': 1696861788635368700, 'values': {'z': 0.030460604715347287, 'y': -0.214266362471506, 'x': -0.6667214494675398}}, {'name': 'accelerometer', 'time': 1696861788645328000, 'values': {'z': -0.012458499556779861, 'y': -0.1426625405827537, 'x': -0.5245997012306004}}, {'name': 'accelerometer', 'time': 1696861788655286800, 'values': {'z': 0.0984556980550289, 'y': -0.10411503899097442, 'x': -0.46702195700891314}}, {'name': 'accelerometer', 'time': 1696861788665245700, 'values': {'z': -0.0006254384219646454, 'y': -0.019038864327780902, 'x': -0.4423346384653821}}, {'name': 'accelerometer', 'time': 1696861788675204900, 'values': {'z': 0.07585515919029712, 'y': 0.19182923400755972, 'x': -0.25922431562747805}}, {'name': 'accelerometer', 'time': 1696861788685163800, 'values': {'z': 0.11731880395710467, 'y': 0.5671755815556273, 'x': -0.13969729756899177}}, {'name': 'accelerometer', 'time': 1696861788695122700, 'values': {'z': 0.15859423267543316, 'y': 0.8654172447763383, 'x': 0.015181458247266709}}, {'name': 'accelerometer', 'time': 1696861788705081600, 'values': {'z': -0.08695639891922473, 'y': 0.8489350426614284, 'x': 0.018563611498847603}}, {'name': 'accelerometer', 'time': 1696861788715040800, 'values': {'z': -0.12140753457546233, 'y': 0.8599745422657579, 'x': -0.23955416765883564}}, {'name': 'accelerometer', 'time': 1696861788724999700, 'values': {'z': 0.11183072793483734, 'y': 0.6514999149382114, 'x': -0.1680734241604805}}, {'name': 'accelerometer', 'time': 1696861788734958600, 'values': {'z': 0.15917933908700943, 'y': 0.31062976442240176, 'x': -0.1902602311251685}}, {'name': 'accelerometer', 'time': 1696861788744917800, 'values': {'z': 0.04720598781108856, 'y': 0.06973243852630258, 'x': -0.5138459962977097}}, {'name': 'accelerometer', 'time': 1696861788754877000, 'values': {'z': -0.1938455787986517, 'y': 0.12677308019660413, 'x': -0.7313434131123125}}, {'name': 'accelerometer', 'time': 1696861788764835800, 'values': {'z': -0.340216289716959, 'y': 0.2310735222244635, 'x': -0.7260668609488755}}, {'name': 'accelerometer', 'time': 1696861788774794000, 'values': {'z': -0.06665712273418903, 'y': 0.10004099448509514, 'x': -0.4452312732223421}}, {'name': 'accelerometer', 'time': 1696861788784753000, 'values': {'z': -0.010119827476143836, 'y': -0.30208924202695486, 'x': 0.2192330084355548}}, {'name': 'accelerometer', 'time': 1696861788794711800, 'values': {'z': -0.11444061817228793, 'y': -0.8705221666999161, 'x': 0.6634054567873477}}, {'name': 'accelerometer', 'time': 1696861788804670700, 'values': {'z': 0.04491933817863464, 'y': -1.1215863010190428, 'x': 0.30625662737209347}}, {'name': 'accelerometer', 'time': 1696861788814630000, 'values': {'z': 0.029511341166496275, 'y': -0.821128094260022, 'x': 0.05042896844558418}}, {'name': 'accelerometer', 'time': 1696861788824588800, 'values': {'z': 0.05451134238839149, 'y': -0.5624242223100736, 'x': 0.23143450102396307}}, {'name': 'accelerometer', 'time': 1696861788834547700, 'values': {'z': 0.2284785007625818, 'y': -0.22883115012515334, 'x': 0.3870362738851458}}, {'name': 'accelerometer', 'time': 1696861788844506600, 'values': {'z': 0.23282149840295313, 'y': 0.19723646334595976, 'x': 0.6961469389814883}}, {'name': 'accelerometer', 'time': 1696861788854465800, 'values': {'z': -0.7110106730490923, 'y': -0.1923362336816266, 'x': 0.5485992201730608}}, {'name': 'accelerometer', 'time': 1696861788864424700, 'values': {'z': -0.4609259051561355, 'y': -0.3252502277860418, 'x': 0.239286748894304}}, {'name': 'accelerometer', 'time': 1696861788874383600, 'values': {'z': 0.24772739111185071, 'y': 0.44882440234348175, 'x': 0.0881949277382344}}, {'name': 'accelerometer', 'time': 1696861788884342800, 'values': {'z': -0.21141163062751292, 'y': -0.10179477934986353, 'x': -0.00401968397013843}}, {'name': 'accelerometer', 'time': 1696861788894301700, 'values': {'z': 0.14650222834348678, 'y': -1.0234875266429035, 'x': 0.584968099084124}}, {'name': 'accelerometer', 'time': 1696861788904260900, 'values': {'z': 0.23173545673191545, 'y': -0.5039870482474565, 'x': 0.3485791905231774}}, {'name': 'accelerometer', 'time': 1696861788914219800, 'values': {'z': 0.014117957201600074, 'y': -0.2853308533191681, 'x': 0.1656837525449693}}, {'name': 'accelerometer', 'time': 1696861788924179000, 'values': {'z': -0.35251229218840596, 'y': -1.1705004079222678, 'x': 0.6063092124722897}}, {'name': 'accelerometer', 'time': 1696861788934137900, 'values': {'z': -0.047860652327537535, 'y': -0.6203701787896454, 'x': 0.34380890738144515}}]"
